message_id,subject,received_date,status,error_log,created_at,updated_at,source_file,so_number,block_code,block_reason,stage,conversation_id,attachments,sender_email
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAmBAAA=,"Christian 14 - No attachment (all details in email, but week mentioned instead of concrete date)",2026-07-28T07:25:21Z,FOLDER_MOVED,,2026-07-28 07:26:19,2026-07-28 10:09:15,outlook-bdilrneb_aamkagez.png,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAKr2vOp4zUP9lcC8_cZLekk=,"body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,Outlook-bdilrneb.png,Outlook-fgimmodj.png,Outlook-A green an.png,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,Outlook-bdilrneb_AAMkAGEz.png,Outlook-fgimmodj_AAMkAGEz.png,Outlook-A green an_AAMkAGEz.png,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt,body_AAMkAGEz_Christian 14 - No attachment (all details in email,but week mentioned instead o.txt",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAmAAAA=,"Christian 13 - Dates in format DDMMYY, but quantities in US format",2026-07-28T07:20:24Z,FOLDER_MOVED,,2026-07-28 07:23:12,2026-07-28 10:09:15,general-terms-and-conditions-of-purchase_mcg-emea-en_aamkagez.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAI7RsF3IKEAUsABQUH2lZXo=,"General-Terms-and-Conditions-of-Purchase_MCG-EMEA-EN.pdf,Purchase order _ 849474 - ENVALIOR DEUTSCHLAND BE.pdf,General-Terms-and-Conditions-of-Purchase_MCG-EMEA-EN_AAMkAGEz.pdf,Purchase order _ 849474 - ENVALIOR DEUTSCHLAND BE_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl-AAA=,Christian 11 - Material has been excluded,2026-07-28T07:08:30Z,PENDING_STAGE2,,2026-07-28 07:20:29,2026-07-28 10:09:14,p000073171.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAHs6RRf6akoEkBoQ3tk7tmw=,"P000073171.pdf,P000073171_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl_AAA=,Christian 12 - Company name different than Sold-to name,2026-07-28T07:13:58Z,PENDING_STAGE2,,2026-07-28 07:20:22,2026-07-28 10:09:14,purchase order 4406342278_aamkagez.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQANwFG3XeM0pKoLM3eMMoDYY=,"Purchase Order 4406342278.PDF,Purchase Order 4406342278_AAMkAGEz.PDF",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl9AAA=,new po ,2026-07-28T07:20:03Z,PENDING_STAGE2,,2026-07-28 07:20:15,2026-07-28 10:09:14,purchase order 14945 (1).pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAPrg5es0drpBoIJNfONk0XQ=,"Purchase order 14945 (1).pdf,Purchase order 14945 (1)_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl8AAA=,new po ,2026-07-28T07:07:11Z,PENDING_STAGE2,,2026-07-28 07:07:58,2026-07-28 10:09:13,97.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQALf4XRpYcqZDkac2iqnaAoY=,"97.PDF,97_AAMkAGEz.PDF",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl7AAA=,CSG0152081,2026-07-28T03:12:53Z,FOLDER_MOVED,,2026-07-28 06:54:18,2026-07-28 10:09:13,csg0152081_aamkagez.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAECQyrFD6ko8u41GlCoVqq8=,"CSG0152081.pdf,image001_AAMkAGEz.png,CSG0152081_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl6AAA=,ENVALIOR PO2026-078,2026-07-28T03:13:06Z,PENDING_STAGE2,,2026-07-28 06:50:48,2026-07-28 10:09:12,envalior po2026-078_aamkagez.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAC_6bHg4X0zZiS0TAO1ArL8=,"ENVALIOR PO2026-078.pdf,image001_AAMkAGEz.png,ENVALIOR PO2026-078_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl5AAA=,PA2026143 Envalior Durethan ECO grade,2026-07-28T03:13:26Z,PENDING_STAGE2,,2026-07-28 06:47:08,2026-07-28 10:09:12,pa2026143 envalior durethan eco grade_aamkagez.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAGePnBq-gUHZiTrjP1uoHgc=,"PA2026143 Envalior Durethan ECO grade.pdf,image001_AAMkAGEz.png,PA2026143 Envalior Durethan ECO grade_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl4AAA=,Purchase Order  (11861686)-1,2026-07-28T03:13:52Z,FOLDER_MOVED,,2026-07-28 06:43:38,2026-07-28 10:09:11,purchase order  (11861686)-1.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAGVpyiZTS02Yibzav6DjiRk=,"Purchase Order  (11861686)-1.pdf,image001_AAMkAGEz.png,Purchase Order  (11861686)-1_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl3AAA=,"FW: italina customer PO Logital 1541838 active in 2500, CMIR not maintained",2026-07-27T14:39:02Z,FOLDER_MOVED,,2026-07-27 14:39:35,2026-07-28 10:09:11,oa logital no 516-2026.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAHifoxpji0ZIuw_zMK8Z08w=,"body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,OA LOGITAL NO 516-2026.pdf,image001.png,image003.png,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,OA LOGITAL NO 516-2026_AAMkAGEz.pdf,image001_AAMkAGEz.png,image003_AAMkAGEz.png,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt,body_AAMkAGEz_FW_ italina customer PO Logital 1541838 active in 2500,CMIR not maintained.txt",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl2AAA=,135420- German PO below MOQ ,2026-07-27T13:37:33Z,PENDING_STAGE2,,2026-07-27 13:37:46,2026-07-28 10:09:10,be_135420.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAK0hJspaw079op6q_cXfFb4=,"BE_135420.PDF,BE_135420_AAMkAGEz.PDF",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl1AAA=,new po,2026-07-27T11:52:18Z,FOLDER_MOVED,,2026-07-27 11:52:37,2026-07-27 12:06:40,,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAMhpXXnae-pMo7oIdQNv1LQ=,"_DLH_PURCHORD (1) (1).pdf,_DLH_PURCHORD (1) (1)_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAACAdAl0AAA=,PON-2607-0002,2026-07-27T05:50:40Z,FOLDER_MOVED,,2026-07-27 07:45:36,2026-07-27 09:36:40,恩骅力PON-2607-0002_AAMkAGEz.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQANar9acGxk72pDiU4Crk2K0=,"恩骅力PON-2607-0002_AAMkAGEz.pdf,image001_AAMkAGEz.png",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcIAAA=,PO 11750120,2026-07-24T02:44:32Z,FOLDER_MOVED,,2026-07-27 07:41:56,2026-07-27 09:36:40,Purchase Order  (11750120)_AAMkAGEz.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQALQUUsDu2U4QnEqwmuW5E0M=,"Purchase Order  (11750120)_AAMkAGEz.pdf,image001_AAMkAGEz.png",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcHAAA=,Purchase Order  (11923197),2026-07-24T02:44:51Z,FOLDER_MOVED,,2026-07-27 07:41:46,2026-07-27 09:36:39,Purchase Order  (11923197)_AAMkAGEz.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAL6MZ0_C80kciyFN8A0VDb8=,"Purchase Order  (11923197)_AAMkAGEz.pdf,image001_AAMkAGEz.png",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcGAAA=,PO,2026-07-24T02:45:24Z,FOLDER_MOVED,,2026-07-27 07:41:39,2026-07-27 09:36:39,[우주테크] 삼성발레오_20260714 납기 발주건 (1).pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAO8NX_TYt0BrrrcnNY1hEKA=,"[우주테크] 삼성발레오_20260714 납기 발주건 (1).pdf,image001_AAMkAGEz.png,[우주테크] 삼성발레오_20260714 납기 발주건 (1)_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcFAAA=,PO,2026-07-24T02:45:46Z,FOLDER_MOVED,,2026-07-27 07:41:33,2026-07-27 09:36:38,20260611_AAMkAGEz.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAIJjFED_o0aRiE3_tPVzdAU=,"20260611_AAMkAGEz.pdf,image001_AAMkAGEz.png",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcEAAA=,UAT for Japan  4020013043  BANDO KAGAKU 20260724-01,2026-07-24T04:50:46Z,FOLDER_MOVED,,2026-07-27 07:41:26,2026-07-27 09:36:38,4504165004_20260721040217.001_X.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAE5q58NP3UMamOHgCcjoCRk=,"image001_AAMkAGEz.jpg,4504165004_20260721040217.001_X.pdf,4504165004_20260721040217.001_X_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcDAAA=,UAT for Japan  4020017816  ASAHI KASEI ADVANCE 20260724-02,2026-07-24T05:07:18Z,FOLDER_MOVED,,2026-07-27 07:41:19,2026-07-27 09:36:37,注文書.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAIdFKc_TUUKXu9shILoNwRk=,"注文書.pdf,image001_AAMkAGEz.jpg,注文書_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcCAAA=,UAT for Japan  4020017816  ASAHI KASEI ADVANCE 20260724-03,2026-07-24T05:08:24Z,FOLDER_MOVED,,2026-07-27 07:41:12,2026-07-27 09:36:37,9.1納品.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQADCPsFldhUs9iuftW0ar6J0=,"9.1納品.pdf,image001_AAMkAGEz.jpg,9.1納品_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcBAAA=,UAT for Japan  4020020391  GLOBAL POLYACETAL CO LTD  20260724-04,2026-07-24T05:42:12Z,FOLDER_MOVED,,2026-07-27 07:41:04,2026-07-27 09:36:37,GPAC注文書_1000030223GK101_20260721140924280.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAPorTgd-30kruXuOzRXILIg=,"GPAC注文書_1000030223GK101_20260721140924280.pdf,image001_AAMkAGEz.jpg,GPAC注文書_1000030223GK101_20260721140924280_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcKAAA=,PO 20260611,2026-07-24T13:40:38Z,FOLDER_MOVED,,2026-07-24 20:03:12,2026-07-27 09:36:36,20260611.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAHevU48zok4osN4mXyOAHcI=,"20260611.pdf,image001_AAMkAGEz.png,20260611_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcJAAA=,new po ,2026-07-24T12:46:38Z,FOLDER_MOVED,,2026-07-24 12:47:11,2026-07-27 09:36:36,2415935002.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAFC3Rf0U7nlIkq1YiX3uJvs=,"2415935002.pdf,2415935002_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB_xtcAAAA=,UAT for Japan  4020020391  GLOBAL POLYACETAL CO LTD  20260724-05,2026-07-24T05:43:03Z,FOLDER_MOVED,,2026-07-24 06:58:31,2026-07-27 09:36:35,GPAC注文書_1000030223GK101_20260721140822921_AAMkAGEz.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAFBLmjA0FEpknLJvUO4DpmY=,"GPAC注文書_1000030223GK101_20260721140822921_AAMkAGEz.pdf,image001.jpg,image001_AAMkAGEz.jpg",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB9RABjAAA=,FW: Order 97,2026-07-23T11:48:37Z,FOLDER_MOVED,,2026-07-23 11:58:53,2026-07-27 09:36:35,97.PDF,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAAMFWLDTjwFGppG59_S4dww=,"97.PDF,image_AAMkAGEz.png,image002.png,97_AAMkAGEz.PDF,image002_AAMkAGEz.png",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB9RABiAAA=,FW: Purchase order. Our order number 14945 [Order] - Stigma (HQV),2026-07-23T11:18:13Z,FOLDER_MOVED,,2026-07-23 11:30:14,2026-07-27 09:36:34,Purchase order 14945.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAFb9EuOnyb5EiqSoLb0uhuM=,"body_AAMkAGEz_FW_ Purchase order. Our order number 14945 [Order] - Stigma (HQV).txt,Purchase order 14945.pdf,Husqvarna Prices Q3 2026 Molders.pdf,image003.png,image.png,image001.png,Purchase order 14945_AAMkAGEz.pdf,Husqvarna Prices Q3 2026 Molders_AAMkAGEz.pdf,image003_AAMkAGEz.png,image_AAMkAGEz.png,image001_AAMkAGEz.png",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB9RABhAAA=,NEw po ,2026-07-23T10:21:12Z,FOLDER_MOVED,,2026-07-23 10:21:44,2026-07-27 09:36:34,460031761 POCAN BF4239-700350 S103 (2).pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQABmMJ0jDj29AoQFqFITyk6M=,"460031761 POCAN BF4239-700350 S103 (2).pdf,450012469 Pocan (1).pdf,PO-04749-REVISED ITEM 1.pdf,PO-04900 ENVALIOR.pdf,IMPORT_PO_M01Y-010-05326009.pdf,302323-AMP (1).pdf,460031761 POCAN BF4239-700350 S103 (2)_AAMkAGEz.pdf,450012469 Pocan (1)_AAMkAGEz.pdf,PO-04749-REVISED ITEM 1_AAMkAGEz.pdf,PO-04900 ENVALIOR_AAMkAGEz.pdf,IMPORT_PO_M01Y-010-05326009_AAMkAGEz.pdf,302323-AMP (1)_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB9RABgAAA=,new po,2026-07-23T07:54:00Z,FOLDER_MOVED,,2026-07-23 07:55:00,2026-07-27 09:36:34,VO-2026-311-000149.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAKyajNxahQ5CrQgGkAv4oeU=,"VO-2026-311-000149.pdf,VO-2026-311-000149_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB9RABfAAA=,new po,2026-07-23T07:50:55Z,FOLDER_MOVED,,2026-07-23 07:52:13,2026-07-27 09:36:33,55138.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAPCIBZx2gchFkQKq5N3p-wg=,"55138.pdf,55138_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB9RABeAAA=,new po ,2026-07-23T07:49:14Z,FOLDER_MOVED,,2026-07-23 07:49:39,2026-07-27 09:36:33,Purchase Order  (11923197).pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAFmGdJ9n_MdKkzXMQX59bFA=,"Purchase Order  (11923197).pdf,Purchase Order  (11750120).pdf,Purchase Order  (11923197)_AAMkAGEz.pdf,Purchase Order  (11750120)_AAMkAGEz.pdf",
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB9RABdAAA=,Korean PO,2026-07-23T05:43:08Z,FOLDER_MOVED,,2026-07-23 06:24:46,2026-07-23 06:40:50,[우주테크] 삼성발레오_20260714 납기 발주건 (1)_aamkagez.pdf,,,,1,AAQkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAQAFKNOn1_VkL5m-9rPQBLAHU=,"[우주테크] 삼성발레오_20260714 납기 발주건 (1)_AAMkAGEz.pdf,image001.png",
